,Unnamed: 0,cat_name,num_images,num_videos,age,breed,color,size,sex,characteristics,house_trained,health,good_in_a_home_with,adoption_fee,prefers_a_home_without,coat_length,pet_story_num_words,rescue_group,data_set,num_cats,cat_id,thirty_days,other_days,spec_needs,without_story,coat_length_miss,color_miss,more_than_1_cat,video,num_pictures,pictures,breed_type,Days_On_Site,is_dupe,color_bool,pet_narrative,good_in_a_home_with_bool,prefers_a_home_without_bool,characteristics_bool
1563,976,Dawn,3,0,Adult,Tabby & Bengal Mix,White,Small,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,71.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Dawn Homeless Animal Rescue Team, Inc.",True,False,False,False,Short,White,False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,False,False
1564,977,Olivia,0,0,Adult,Tabby & Calico Mix,Tabby (Brown / Chocolate),Small,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,34.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Olivia Homeless Animal Rescue Team, Inc.",True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,0,False,DSH,Thirty Days Plus,False,True,True,False,False,False
1565,978,Tula,3,0,Adult,Tabby,Tabby (Brown / Chocolate),Small,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,105.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Tula Homeless Animal Rescue Team, Inc.",True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,False,False
1566,979,Elijah,3,0,Adult,Domestic Short Hair,White,Small,Male,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,87.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Elijah Homeless Animal Rescue Team, Inc.",True,False,False,False,Short,White,False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,False,False
1567,980,Roselle,0,0,Adult,Domestic Short Hair & Dilute Tortoiseshell Mix,Gray & White,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,57.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Roselle Homeless Animal Rescue Team, Inc.",True,False,False,False,Short,Gray & White,False,False,0,False,DSH,Thirty Days Plus,False,True,True,False,False,False
1568,981,Cheddar,4,0,Adult,Domestic Medium Hair & Tabby Mix,Tabby (Orange / Red),Medium,Male,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Medium,55.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Cheddar Homeless Animal Rescue Team, Inc.",True,False,False,False,Medium,Tabby (Orange / Red),False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1569,982,Smuggie,3,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,,68.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Smuggie Homeless Animal Rescue Team, Inc.",True,False,False,False,unknown,Black & White / Tuxedo,False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,False,False
1570,983,Elizabeth,0,0,Senior,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,,60.0,"Homeless Animal Rescue Team, Inc.",thirty_days,1,"Elizabeth Homeless Animal Rescue Team, Inc.",True,False,False,False,unknown,Black & White / Tuxedo,False,False,0,False,DSH,Thirty Days Plus,False,True,True,False,False,False
1571,984,Minerva,6,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Small,Female,", Independent, Funny, Athletic, Brave",Yes,Spayed / neutered.,Other cats.,,unknown,Short,115.0,Holisticat Rescue and Rehabilitation,thirty_days,1,Minerva Holisticat Rescue and Rehabilitation,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1572,985,Gala,6,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Small,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,76.0,Holisticat Rescue and Rehabilitation,thirty_days,1,Gala Holisticat Rescue and Rehabilitation,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,True,False
1573,986,Atari,6,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Small,Male,unknown,Yes,Spayed / neutered.,Other cats.,,"Dogs, children.",Short,89.0,Holisticat Rescue and Rehabilitation,thirty_days,1,Atari Holisticat Rescue and Rehabilitation,True,False,False,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,True,False
1574,987,Nala,5,1,Adult,Domestic Short Hair,Orange & White,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,,36.0,Rescue Haven Foundation,thirty_days,1,Nala Rescue Haven Foundation,True,False,False,False,unknown,Orange & White,False,True,5,True,DSH,Thirty Days Plus,False,True,True,False,False,False
1575,988,Shannon,3,0,Adult,Domestic Short Hair,Black,Medium,Female,"Friendly, Gentle, Smart",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Medium,134.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Shannon Angel Pets Animal Welfare Society Inc.,True,False,False,False,Medium,Black,False,False,3,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1576,989,Inky,3,0,Kitten,Domestic Short Hair,Black,Medium,Female,"Independent, Playful, Smart",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,113.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Inky Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1577,990,Pac-Man,3,0,Kitten,Domestic Short Hair,Black,Medium,Male,"Friendly, Gentle, Sweet",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,131.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Pac-Man Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1578,991,Murray,2,0,Adult,Domestic Short Hair,Buff / Tan / Fawn,Medium,Male,"Friendly, Playful",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,55.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Murray Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Buff / Tan / Fawn,False,False,2,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1579,992,Chloe,0,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Protective, Playful, Friendly",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,120.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Chloe Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,0,False,DSH,Thirty Days Plus,False,True,True,True,False,True
1580,993,Mason,6,0,Young,Domestic Short Hair,Gray & White,Medium,Male,"Playful, Brave, Athletic, Funny",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,95.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Mason Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,6,True,DSH,Thirty Days Plus,False,True,True,False,False,True
1581,994,Bella,0,0,Kitten,Domestic Short Hair,Buff / Tan / Fawn,Medium,Female,"Playful, Gentle, Affectionate",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,127.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Bella Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Buff / Tan / Fawn,False,False,0,False,DSH,Thirty Days Plus,False,True,True,True,False,True
1582,995,Tasha,2,0,Kitten,Domestic Short Hair,Black,Medium,Female,"Friendly, Affectionate, Gentle",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,128.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Tasha Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,2,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1583,996,Dunn,0,0,Kitten,Domestic Short Hair,Gray & White,Medium,Male,"Loving, Playful, Friendly",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,138.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Dunn Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,0,False,DSH,Thirty Days Plus,False,True,True,True,False,True
1584,997,Robin,3,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,"Loving, Playful, Inquisitive",Yes,Vaccinations up to date.,"Other cats, children.",,unknown,Short,179.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Robin Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,3,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1585,998,Dove,4,0,Kitten,Domestic Short Hair,Gray & White,Medium,Female,"Playful, Loving, Friendly",Yes,Vaccinations up to date.,Other cats.,,unknown,Short,142.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Dove Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1586,999,Tom Tom,0,0,Adult,Domestic Short Hair,Gray & White,Large,Male,"Friendly, Loving",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,145.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Tom Tom Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,0,False,DSH,Thirty Days Plus,False,True,True,True,False,True
1587,1000,Charlie,2,0,Adult,Domestic Short Hair,Black,Medium,Male,"Friendly, Playful",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,147.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Charlie Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,2,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1588,1001,Zinnia,0,0,Young,Domestic Short Hair,Tabby (Orange / Red),Medium,Female,"Friendly, Loving",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,121.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Zinnia Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Orange / Red),False,False,0,False,DSH,Thirty Days Plus,False,True,True,True,False,True
1589,1002,Nicky,4,0,Kitten,Domestic Short Hair,Gray & White,Medium,Male,"Sweet, Playful, Shy",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,120.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Nicky Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1590,1003,Tony,3,0,Adult,Domestic Short Hair,Black,Medium,Male,"Loving, Shy, Sweet",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,160.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Tony Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1591,1004,Lady,2,0,Adult,Domestic Short Hair,Gray & White,Medium,Female,Sweet,Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,,160.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Lady Angel Pets Animal Welfare Society Inc.,True,False,False,False,unknown,Gray & White,False,False,2,True,DSH,Thirty Days Plus,False,True,True,False,False,True
1592,1005,Daisy,3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Sweet, Affectionate, Playful",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,Children.,Short,173.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Daisy Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,True,True
1593,1006,Oreo,5,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,"Shy, Playful",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,173.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Oreo Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,5,True,DSH,Thirty Days Plus,False,True,True,True,True,True
1594,1007,Triscuit,4,0,Young,Domestic Short Hair,Gray & White,Large,Female,"Loving, Sweet, Friendly",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,133.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Triscuit Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1595,1008,Petey,6,0,Adult,Domestic Short Hair,Brown / Chocolate,Medium,Male,"Quiet, Friendly",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,165.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Petey Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Brown / Chocolate,False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,True,True
1596,1009,Bonita,3,0,Young,Domestic Short Hair,Black,Medium,Female,"Loving, Sweet",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,161.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Bonita Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,False,True,True,False,False,True
1597,1010,April,4,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Playful, Snuggly",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,138.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,April Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,4,True,DSH,Thirty Days Plus,False,True,True,False,False,True
1598,1011,Chuck,4,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,"Loving, Sweet",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,unknown,Short,153.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Chuck Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,4,True,DSH,Thirty Days Plus,False,True,True,False,False,True
1599,1012,Nelly,4,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,unknown,Yes,Spayed / neutered.,Other cats.,,unknown,Short,163.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Nelly Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1600,1013,Hayden,6,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,"talkative, playful, good companion",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,70.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Hayden Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1601,1014,Bentley,5,0,Adult,Domestic Short Hair & Tabby Mix,Brown / Chocolate,Medium,Male,unknown,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,unknown,Short,94.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Bentley Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Brown / Chocolate,False,False,5,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1602,1015,Casserole,6,0,Young,Domestic Short Hair & Tiger Mix,Orange & White,Medium,Male,"active, playful",Yes,"Vaccinations up to date, spayed / neutered.",unknown,,Other cats.,Short,88.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Casserole Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Orange & White,False,False,6,True,DSH,Thirty Days Plus,False,True,True,False,True,True
1603,1016,Nisha,6,0,Young,Domestic Short Hair & Tabby Mix,unknown,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,95.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Nisha Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,unknown,False,False,6,True,DSH,Thirty Days Plus,False,False,True,True,False,False
1604,1017,Leia,4,0,Young,Domestic Short Hair,Black,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,121.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Leia Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Black,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1605,1018,Willow,4,0,Young,Domestic Short Hair & Tabby Mix,Gray / Blue / Silver,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,156.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Willow Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray / Blue / Silver,False,False,4,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1606,1019,Donnie,6,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,"sweet, playful, shy",Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,95.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Donnie Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Gray & White,False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1607,1020,Colton,6,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Buff / Tan / Fawn),Medium,Male,playful,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,86.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Colton Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Buff / Tan / Fawn),False,False,6,True,DSH,Thirty Days Plus,False,True,True,True,False,True
1608,1021,Stout,2,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Brown / Chocolate),Large,Male,"purr machine, sweet and freindly",Yes,"Vaccinations up to date, spayed / neutered, special needs. Stout is positive for FIV.",Other cats.,,unknown,Short,203.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Stout Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,2,True,DSH,Thirty Days Plus,True,True,True,True,False,True
1609,1022,Cassandra,6,0,Adult,Domestic Medium Hair,Gray & White,Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Dogs.,,Other cats.,Medium,183.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Cassandra Angel Pets Animal Welfare Society Inc.,True,False,False,False,Medium,Gray & White,False,False,6,True,Other,Thirty Days Plus,False,True,True,True,True,False
1610,1023,Sally,5,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Brown / Chocolate),Medium,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,unknown,Short,126.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Sally Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,Tabby (Brown / Chocolate),False,False,5,True,DSH,Thirty Days Plus,False,True,True,True,False,False
1611,1024,Reeses,6,0,Adult,Calico,unknown,Small,Female,unknown,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,unknown,Short,192.0,Angel Pets Animal Welfare Society Inc.,thirty_days,1,Reeses Angel Pets Animal Welfare Society Inc.,True,False,False,False,Short,unknown,False,False,6,True,DSH,Thirty Days Plus,False,False,True,True,False,False
